conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536,2141.4.2,productie-ingenieur,0.0526315789473684
Occupation,http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18,2141.4.3,ingenieur oppervlaktebehandeling,0.105263157894736
Occupation,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,2141.4,bedrijfsingenieur,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9,2141.5,industrieel ingenieur lederwaren,0.0666666666666666
Occupation,http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a,2141.6,planningsingenieur lederproductie,0.0416666666666666
Occupation,http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff,2141.8,onderhoudsingenieur,0.0588235294117647
Occupation,http://data.europa.eu/esco/occupation/8de99659-5b10-4825-ac67-0c50189bcc3c,2141.9,productiemanager verpakkingen,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2,2141.10,procesingenieur,0.0571428571428571
Occupation,http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487,2141.11,textieltechnoloog,0.0416666666666666
ISCO level 4,http://data.europa.eu/esco/isco/C2141,2141,Industrieel ingenieurs en productie-ingenieurs,0.059059255562785636
Occupation,http://data.europa.eu/esco/occupation/bc1c82a5-0fc3-453f-8537-9d1a6e9e85aa,2142.1.1,planningsingenieur luchthaven,0.153846153846153
Occupation,http://data.europa.eu/esco/occupation/2a914d26-42aa-46b5-acf3-097d51ba4617,2142.1.2,bouwkundig ingenieur,0.34090909090909
Occupation,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,2142.1.3,ingenieur drainage,0.297297297297297
Occupation,http://data.europa.eu/esco/occupation/1bdb7d70-1769-4338-aa90-d25a90fe8a6d,2142.1.4,ingenieur-geoloog,0.111111111111111
Occupation,http://data.europa.eu/esco/occupation/e12f08fb-4748-4388-9489-b647df60332a,2142.1.5,ingenieur waterkrachtcentrales,0.243243243243243
Occupation,http://data.europa.eu/esco/occupation/efc75d4e-dfbf-4178-929c-0ae198801c36,2142.1.6,geotechnisch ingenieur mijnbouw,0.117647058823529
Occupation,http://data.europa.eu/esco/occupation/57ac359a-ae52-4aea-bc9c-93af7efa502e,2142.1.7,ingenieur pijpleidingsystemen,0.0571428571428571
Occupation,http://data.europa.eu/esco/occupation/3f3748a7-4bb3-40b4-9ae3-1c5040c70f52,2142.1.8,projectingenieur spoorwegen,0.0526315789473684
Occupation,http://data.europa.eu/esco/occupation/aad7819e-d62e-41de-a594-9f2be186a6c2,2142.1.9,ingenieur vervoersinfrastructuur,0.3333333333333333
Occupation,http://data.europa.eu/esco/occupation/fcf9024e-277c-43c7-8ec8-8903e5c9c576,2142.1.11,ingenieur watervoorziening,0.410958904109589
Occupation,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,2142.1,ingenieur civiele bouwkunde,0.251592356687898
ISCO level 4,http://data.europa.eu/esco/isco/C2142,2142,Weg- en waterbouwkundig ingenieurs,0.21542845322286078
Occupation,http://data.europa.eu/esco/occupation/32548f7e-8c25-4c49-9f22-78dee3543704,2143.1.1,milieutechnisch ingenieur mijnbouw,0.185185185185185
Occupation,http://data.europa.eu/esco/occupation/7a523273-9fff-4f11-beb6-110eeaec1436,2143.1.3,recyclingspecialist,0.638888888888888
Occupation,http://data.europa.eu/esco/occupation/ab4dd4f9-ee6c-41cc-8b72-42ad0b13d1e2,2143.1.4,ingenieur afvalverwerking,0.531914893617021
Occupation,http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968,2143.1,milieu-ingenieur,0.402173913043478
Occupation,http://data.europa.eu/esco/occupation/a7358961-46d4-4715-ac1e-6148fd042510,2143.2,milieudeskundige,0.816326530612244
Occupation,http://data.europa.eu/esco/occupation/9740933e-e04a-41f6-af1f-a6d58c7eb0ec,2143.3,ingenieur afvalwater,0.393939393939393
ISCO level 4,http://data.europa.eu/esco/isco/C2143,2143,Milieu-ingenieurs,0.4947381342143682
Occupation,http://data.europa.eu/esco/occupation/9e47c727-5718-48f1-a567-6a4c09397a21,2144.1.1.1,aerodynamica-ingenieur,0.0
Occupation,http://data.europa.eu/esco/occupation/d7e663b2-f042-47d8-9fda-b5b8ba30ca04,2144.1.1,luchtvaart- en ruimtevaartingenieur,0.0212765957446808
Occupation,http://data.europa.eu/esco/occupation/a5dc92b4-9712-4bc5-a08a-f6efa07b855f,2144.1.2.1,landbouwtechnisch ingenieur,0.0425531914893617
Occupation,http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de,2144.1.2,landbouwkundig ingenieur,0.272727272727272
Occupation,http://data.europa.eu/esco/occupation/8d410283-865d-4cbb-acae-ac7f69d9cf26,2144.1.3,autotechnisch ingenieur,0.0727272727272727
Occupation,http://data.europa.eu/esco/occupation/93b11f0f-69af-4ece-b9da-f29aab7d38d3,2144.1.4,ontwerpingenieur vaten en tanks,0.0
Occupation,http://data.europa.eu/esco/occupation/dbc88790-a8c1-4dc4-9507-8f9dcff9c990,2144.1.5,ontwerper-constructeur machines en gereedschappen,0.04
Occupation,http://data.europa.eu/esco/occupation/1c36dd08-f6a7-43f2-a889-beebedb71c25,2144.1.6,equipment engineer,0.027027027027027
Occupation,http://data.europa.eu/esco/occupation/811595cc-3100-4ca0-b860-3a77349342ae,2144.1.7,ingenieur vloeistofmechanica,0.0
Occupation,http://data.europa.eu/esco/occupation/1f97f6e6-0ac7-4e77-88ab-2e3801c5a223,2144.1.8,"ingenieur koel-, lucht- en verwarmingstechniek",0.416666666666666
Occupation,http://data.europa.eu/esco/occupation/8bc48c43-d976-458a-9e3c-ee784572351d,2144.1.9,ontwerpingenieur industriële apparatuur,0.0238095238095238
Occupation,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,2144.1.10,scheepsbouwkundig ingenieur,0.121428571428571
Occupation,http://data.europa.eu/esco/occupation/ab360abd-32e2-4e03-967d-a10758efffa7,2144.1.11,mechatronisch ingenieur,0.00925925925925925
Occupation,http://data.europa.eu/esco/occupation/fcbb66f5-843b-4152-9ce4-e7b19c2a88d9,2144.1.12,werktuigbouwkundig mijningenieur,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/b3855886-bfee-4fd9-827e-2a0b6b4b4441,2144.1.13,mijnventilatie-ingenieur,0.1
Occupation,http://data.europa.eu/esco/occupation/5a58da2b-2fa0-40d4-a9f5-fead48e7de88,2144.1.14,scheepsarchitect,0.130434782608695
Occupation,http://data.europa.eu/esco/occupation/ae8b19cc-8c6e-4a16-ada2-c15f97ded133,2144.1.15,ingenieur optomechanica,0.0
Occupation,http://data.europa.eu/esco/occupation/4e3fede9-5522-4624-91bc-b59c79fada02,2144.1.16,verpakkingsingenieur,0.0
Occupation,http://data.europa.eu/esco/occupation/5979893a-0a30-447b-8f33-1ea405600583,2144.1.17,ingenieur aandrijvingen,0.072992700729927
Occupation,http://data.europa.eu/esco/occupation/994fe880-dc26-4f0f-a3cd-500709b6a665,2144.1.18,precisie-ingenieur,0.0
Occupation,http://data.europa.eu/esco/occupation/7c2fbf7d-b934-4f62-8167-0ed90fb2a16f,2144.1.19,ingenieur rollend materieel,0.0238095238095238
Occupation,http://data.europa.eu/esco/occupation/24677ef2-512c-4f4a-bc1c-14bf374e9f22,2144.1.20,ingenieur roterende apparatuur,0.0222222222222222
Occupation,http://data.europa.eu/esco/occupation/0ba95ace-bdf5-4ee6-92af-32e1ec9c0de6,2144.1.21,ingenieur stoomtechniek,0.0333333333333333
Occupation,http://data.europa.eu/esco/occupation/79fed799-ab3a-43d9-bd91-414c2c3b2f57,2144.1.22,ingenieur werktuigkunde,0.0192307692307692
Occupation,http://data.europa.eu/esco/occupation/16cb1f72-3d8c-4404-84ec-9c31fbd7c86c,2144.1.23,lasingenieur,0.0
Occupation,http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644,2144.1,werktuigbouwkundig ingenieur,0.171014492753623
ISCO level 4,http://data.europa.eu/esco/isco/C2144,2144,Werktuigbouwkundig ingenieurs,0.06375193240787556
Occupation,http://data.europa.eu/esco/occupation/f3e23761-0663-4ae0-97a2-0b2dd3fa38a1,2145.1.1,ingenieur biochemie,0.0795454545454545
Occupation,http://data.europa.eu/esco/occupation/95cd3d64-20d0-4681-857d-d6c63d07349f,2145.1.2,brouwmeester,0.0526315789473684
Occupation,http://data.europa.eu/esco/occupation/d2df16f3-87d7-4c6e-a640-95cee39a8f4e,2145.1.3,cidermeester,0.0535714285714285
Occupation,http://data.europa.eu/esco/occupation/4b709f9e-6112-4d58-81b0-2d6e6a69d61b,2145.1.4,voedingstechnoloog,0.136690647482014
Occupation,http://data.europa.eu/esco/occupation/7bc02fa7-7aaa-41a6-be5b-ab7a7b6684d3,2145.1.5,ingenieur gasdistributie,0.0909090909090909
Occupation,http://data.europa.eu/esco/occupation/89860c2a-d217-432a-8636-84aa17f09c15,2145.1.6,ingenieur gasproductie,0.0588235294117647
Occupation,http://data.europa.eu/esco/occupation/497a65bf-04e5-48ed-939e-2a68419f8144,2145.1.7,oenoloog,0.0338983050847457
Occupation,http://data.europa.eu/esco/occupation/c44c078d-85e4-40a3-9598-2c333d7a24ca,2145.1.8,procesingenieur papierproductie,0.0967741935483871
Occupation,http://data.europa.eu/esco/occupation/e2a495fb-68a3-46f9-8753-6ce566a7a085,2145.1.9,procesingenieur farmaceutische industrie,0.0508474576271186
Occupation,http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67,2145.1,chemisch ingenieur,0.0849056603773584
Occupation,http://data.europa.eu/esco/occupation/b4e26d7f-475e-4ada-b287-d669de03fb21,2145.2,rubbertechnoloog,0.0909090909090909
Occupation,http://data.europa.eu/esco/occupation/654ce97c-9ed1-4614-bc76-36f4a1f67557,2145.3,kunststofingenieur,0.0263157894736842
ISCO level 4,http://data.europa.eu/esco/isco/C2145,2145,Chemisch ingenieurs,0.07131851890729216
Occupation,http://data.europa.eu/esco/occupation/808b5940-8092-4f08-bc37-9b60ee5761d8,2146.1,essayeur,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/3f863faa-c045-4f05-a419-b19182aea866,2146.2,drilling engineer,0.166666666666666
Occupation,http://data.europa.eu/esco/occupation/40b77b1b-6f9c-4d25-8b08-8b3cb0aaf7e7,2146.3,schietmeester,0.0909090909090909
Occupation,http://data.europa.eu/esco/occupation/47dd863b-b124-4bb1-bb42-a9498492a8cb,2146.4,petroleumingenieur,0.105263157894736
Occupation,http://data.europa.eu/esco/occupation/27eb624c-6171-4c71-aa71-bb21e83381d4,2146.5.1,chemisch metaalkundige,0.0263157894736842
Occupation,http://data.europa.eu/esco/occupation/4efee3ed-de09-44c6-bd4a-d9eaafd04683,2146.5.2,metaalkundige,0.027027027027027
Occupation,http://data.europa.eu/esco/occupation/bcf8f332-c7e1-4a08-8651-28d668290eaf,2146.5,metallurg,0.02
Occupation,http://data.europa.eu/esco/occupation/5fd69ee2-2042-4280-85e1-8f1462886987,2146.6,mijnbouwkundig ingenieur,0.0606060606060606
Occupation,http://data.europa.eu/esco/occupation/d6d1af75-7811-4914-b16f-50441bcb0e74,2146.7,arbo-ingenieur mijnbouw,0.0909090909090909
Occupation,http://data.europa.eu/esco/occupation/7b99007f-c6bf-4703-85d3-f168bc6a9f28,2146.8,ingenieur mijnontwikkeling,0.0952380952380952
Occupation,http://data.europa.eu/esco/occupation/62d3f108-ade2-44b5-beeb-d63d0b21268f,2146.9,ingenieur metallurgie,0.210526315789473
Occupation,http://data.europa.eu/esco/occupation/7569f423-2c37-49aa-947e-41acb66ec909,2146.10,ingenieur olieraffinage,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6,2146.11,ingenieur ontginningsgebieden,0.0333333333333333
ISCO level 4,http://data.europa.eu/esco/isco/C2146,2146,"Mijnbouwingenieurs, metallurgen e.d.",0.07698990014779471
Occupation,http://data.europa.eu/esco/occupation/b065b637-5cb5-44d9-8c39-08004b51734e,2149.1,akoestisch ingenieur,0.0909090909090909
Occupation,http://data.europa.eu/esco/occupation/fbceeac6-798b-4307-a825-626707a753ad,2149.2.1,calculator,0.0
Occupation,http://data.europa.eu/esco/occupation/1f958638-066f-470c-9549-a9070ba280a6,2149.2.2,component engineer,0.0
Occupation,http://data.europa.eu/esco/occupation/836f0a96-7546-4003-9fc8-714fc79199d4,2149.2.3,contractingenieur,0.0
Occupation,http://data.europa.eu/esco/occupation/6fc8f605-98b9-4218-b5e2-91c4c9c55c4d,2149.2.4,ontwerpingenieur,0.0204081632653061
Occupation,http://data.europa.eu/esco/occupation/58c30193-d29f-4d22-8bf0-fd87346b91dd,2149.2.5,installatie-ingenieur,0.0256410256410256
Occupation,http://data.europa.eu/esco/occupation/c4071145-a774-4cf4-aefa-ae18a385cca4,2149.2.6,logistiek ingenieur,0.121212121212121
Occupation,http://data.europa.eu/esco/occupation/a950e88b-cb5e-4a7d-8a94-3f9460b487d7,2149.2.7.1,compliance-ingenieur,0.0263157894736842
Occupation,http://data.europa.eu/esco/occupation/30c0943c-caa1-411d-b273-26f475971273,2149.2.7,kwaliteitsingenieur,0.027027027027027
Occupation,http://data.europa.eu/esco/occupation/3dab5c3f-84d0-4d52-901d-dd262eaea509,2149.2.8,onderzoeksingenieur,0.027027027027027
Occupation,http://data.europa.eu/esco/occupation/fde4372d-8293-42de-afbb-8b5a9b274fe7,2149.2,applicatie-ingenieur,0.0153256704980842
Occupation,http://data.europa.eu/esco/occupation/e8fca903-6590-48a8-8902-094bb41ee90c,2149.3,specialist autonoom rijden,0.0483870967741935
Occupation,http://data.europa.eu/esco/occupation/4daee8bd-8400-4da6-ba52-30d4c193d1a9,2149.4,luchthaveningenieur,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/01ffb917-98dc-48c1-91ad-93c4104e791d,2149.5.1,biomedisch technoloog,0.0149253731343283
Occupation,http://data.europa.eu/esco/occupation/f9433fdb-dde1-46cf-9e91-b49d243946a7,2149.5,bio-ingenieur,0.125
Occupation,http://data.europa.eu/esco/occupation/76abbb82-c103-4d7a-a4c0-14dba4d6199a,2149.6,ingenieur inbedrijfstelling,0.0606060606060606
Occupation,http://data.europa.eu/esco/occupation/07dfff6d-a0d0-4202-a697-fe9176c15999,2149.7,ingenieur betrouwbaarheid,0.04
Occupation,http://data.europa.eu/esco/occupation/01989dd8-36c0-43cc-a82d-2bfc409de9c4,2149.8,ontmantelingsdeskundige,0.115384615384615
Occupation,http://data.europa.eu/esco/occupation/a75c740c-d8d9-41a7-ab1a-e69a6eb6eac1,2149.9.1,ingenieur alternatieve brandstoffen,0.259740259740259
Occupation,http://data.europa.eu/esco/occupation/1ff61522-8947-4c95-b589-cb0e0539a62b,2149.9.2,ingenieur energietechniek,0.456521739130434
Occupation,http://data.europa.eu/esco/occupation/be845b10-21d0-49a7-b5b9-095828c32515,2149.9.3,ingenieur geothermische energie,0.530612244897959
Occupation,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,2149.9.4,nucleair ingenieur,0.133333333333333
Occupation,http://data.europa.eu/esco/occupation/c44c37a2-88c3-4ac2-9cf9-959f42deb02b,2149.9.5,ingenieur hernieuwbare energie uit zee,0.243243243243243
Occupation,http://data.europa.eu/esco/occupation/ba490796-46f7-45b7-827b-db6882fca3e1,2149.9.6,ingenieur windenergie aan land,0.265625
Occupation,http://data.europa.eu/esco/occupation/0e99c929-364f-4b0a-8a64-2aab42420f00,2149.9.7,ingenieur hernieuwbare energie,0.419354838709677
Occupation,http://data.europa.eu/esco/occupation/42dbb769-4c91-47dc-bd16-ec8e70c4180f,2149.9.8,ingenieur zonne-energie,0.319444444444444
Occupation,http://data.europa.eu/esco/occupation/afbe50b0-6634-4677-a3e7-0aada10cb9a7,2149.9.9,ingenieur thermische energie,0.314814814814814
Occupation,http://data.europa.eu/esco/occupation/b2cede50-82bb-4684-9f11-1930e12ad672,2149.9,ingenieur energietechnieken,0.424603174603174
Occupation,http://data.europa.eu/esco/occupation/4be368e3-badb-4b9f-9d0a-4d0f7565540a,2149.10.1,ingenieur brandveiligheid,0.048780487804878
Occupation,http://data.europa.eu/esco/occupation/a1273779-d2d4-4708-a406-62f7cdd26aab,2149.10,arbo-ingenieur,0.064516129032258
Occupation,http://data.europa.eu/esco/occupation/949ed945-f697-415e-b4c5-51d8abf7cfdf,2149.11.1,ingenieur nanotechnologie,0.0363636363636363
Occupation,http://data.europa.eu/esco/occupation/35cf772d-bbc9-4eb4-9ca6-5f982649d436,2149.11.2,houttechnoloog,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/4a375b68-88a0-4e5f-99ce-9b01341dfb81,2149.11,materiaalkundig ingenieur,0.170212765957446
Occupation,http://data.europa.eu/esco/occupation/778c1d37-69f2-4184-ac98-03b7dbfba332,2149.12.1,ingenieur fotonica,0.0
Occupation,http://data.europa.eu/esco/occupation/ab3c4d3e-3189-47ad-82af-57cdae3cb589,2149.12,optisch ingenieur,0.0
Occupation,http://data.europa.eu/esco/occupation/e047b8f5-9491-4da2-8816-7aa37ad2370d,2149.13,octrooi-ingenieur,0.0
Occupation,http://data.europa.eu/esco/occupation/0cca32c2-9308-4927-adb2-14771ab787f0,2149.14,bouwkostenadviseur,0.048780487804878
Occupation,http://data.europa.eu/esco/occupation/551a6797-3ca9-41fc-9dca-9a982a8fd8a6,2149.15,robotica-ingenieur,0.0185185185185185
Occupation,http://data.europa.eu/esco/occupation/c8fa93eb-7c2c-42c3-b135-c2e825a6615e,2149.16,testingenieur,0.0
Occupation,http://data.europa.eu/esco/occupation/70182f44-e444-4bf3-940f-0c054c1d5917,2149.17,"onderzoeker productontwikkeling textiel, leder en schoeisel",0.1
Occupation,http://data.europa.eu/esco/occupation/29e8a27f-5e68-4d47-b991-5c41f835c72a,2149.18,innovatie-ingenieur,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2149,2149,"Ingenieurs, niet elders geclassificeerd",0.11518351924979574
ISCO level 3,http://data.europa.eu/esco/isco/C215,215,"Ingenieurs op het gebied van de elektrotechniek, elektronica en telecommunicatie",0.05421888631058128
Occupation,http://data.europa.eu/esco/occupation/58db3ac6-5217-4d46-8a4c-126598be1d13,2151.1.1,ingenieur energieproductie,0.189473684210526
Occupation,http://data.europa.eu/esco/occupation/2026adb2-62d7-4b92-9ccb-105abdebe37d,2151.1.2,ingenieur elektromagnetische systemen,0.0449438202247191
Occupation,http://data.europa.eu/esco/occupation/77abfaec-a250-4765-95fa-6091e8da1bba,2151.1.3,ingenieur elektromechanica,0.0327868852459016
Occupation,http://data.europa.eu/esco/occupation/e69697d0-2639-4aad-b73a-05e0b98357b1,2151.1.4,elektrotechnisch ingenieur mijnbouw,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/ac37627c-a999-4779-997e-9795cc4f9a3d,2151.1.5,ingenieur energiedistributie,0.131868131868131
Occupation,http://data.europa.eu/esco/occupation/f1b89616-5dfe-40d4-8b02-58a6982b1a01,2151.1.6,ingenieur onderstation,0.0666666666666666
Occupation,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,2151.1,ingenieur elektriciteit,0.125
Occupation,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,2151.2,ingenieur slimme woning,0.227272727272727
Occupation,http://data.europa.eu/esco/occupation/c2d36adb-ecf4-4823-980b-d84b0f11b2c8,2151.3,ingenieur batterijsimulatie,0.0
Occupation,http://data.europa.eu/esco/occupation/7648d5d9-cfab-4981-ba82-b66a9a41d37e,2151.4,ingenieur batterijsysteem,0.037037037037037
ISCO level 4,http://data.europa.eu/esco/isco/C2151,2151,Elektrotechnisch ingenieurs,0.09291230265997823
Occupation,http://data.europa.eu/esco/occupation/92bb3d8c-8a9f-4cd7-80ec-247bbf173004,2152.1.1,hardware engineer computertechniek,0.0227272727272727
Occupation,http://data.europa.eu/esco/occupation/608edf30-fe37-4ae5-bdd1-2d3a8fd347bd,2152.1.2,testvluchtingenieur,0.0
Occupation,http://data.europa.eu/esco/occupation/e6800524-eec2-4c33-af0e-6f36d1d679bc,2152.1.3,instrumentatie-ingenieur,0.0746268656716417
Occupation,http://data.europa.eu/esco/occupation/4874fa37-0cd1-4a68-aed8-a838851f242d,2152.1.4,taaltechnoloog,0.0
Occupation,http://data.europa.eu/esco/occupation/0c7c9606-fde3-4658-8136-8fe0c9b8bd09,2152.1.5,ingenieur gezondheidstechniek,0.0099009900990099
Occupation,http://data.europa.eu/esco/occupation/7b4744a8-a4e3-4104-9b74-4ec54108af7b,2152.1.6,ontwerper micro-elektronica,0.0465116279069767
Occupation,http://data.europa.eu/esco/occupation/fd1c83b3-60d5-4a5f-86c5-94dc2842c246,2152.1.7.1,ontwerpingenieur geïntegreerde schakelingen,0.0
Occupation,http://data.europa.eu/esco/occupation/8c0f59c9-9a47-42e7-8287-aab19df4e6ab,2152.1.7,ingenieur micro-elektronica,0.0283018867924528
Occupation,http://data.europa.eu/esco/occupation/e6dfc67e-331e-4468-a249-347a08decbdb,2152.1.8,materiaalkundig ingenieur micro-elektronica,0.113924050632911
Occupation,http://data.europa.eu/esco/occupation/82616669-cc82-4455-9332-a2df209e9f3e,2152.1.9,ingenieur slimme fabricage micro-elektronica,0.0909090909090909
Occupation,http://data.europa.eu/esco/occupation/7f0fe7d3-54c6-41e9-88ba-9d4f0f1a46b4,2152.1.10,ingenieur microsystemen,0.0288461538461538
Occupation,http://data.europa.eu/esco/occupation/35d41f4f-334b-452e-9e31-99f376302493,2152.1.11,ingenieur opto-elektronica,0.0
Occupation,http://data.europa.eu/esco/occupation/7f46db3a-754b-4bda-b287-5932fa062ee9,2152.1.12,ingenieur vermogenselektronica,0.0857142857142857
Occupation,http://data.europa.eu/esco/occupation/8edd8bff-cb59-4c9c-ab0f-59e77d18be48,2152.1.13,deskundige voorspellend onderhoud,0.0
Occupation,http://data.europa.eu/esco/occupation/24161923-e3e6-4096-b377-f1ee8a7ea31b,2152.1.14,satellietingenieur,0.0
Occupation,http://data.europa.eu/esco/occupation/4f4d33a1-0b41-4dd9-8a42-aeba5a3974ab,2152.1.15,ingenieur sensortechniek,0.0555555555555555
Occupation,http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,2152.1,elektronica-ingenieur,0.0862068965517241
ISCO level 4,http://data.europa.eu/esco/isco/C2152,2152,Elektronica-ingenieurs,0.0378367456710044
Occupation,http://data.europa.eu/esco/occupation/c5d36eef-df20-47a8-a332-5b4358fa83e3,2153.1.1,telecommunicatieanalist,0.0
Occupation,http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2,2153.1,ingenieur telecommunicatie,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2153,2153,Telecommunicatie-ingenieurs,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C216,216,"Architecten, planologen, landmeetkundigen en ontwerpers",0.05944735918809828
Occupation,http://data.europa.eu/esco/occupation/efa81635-9125-4276-8902-9deb12170ea7,2161.1.1,interieurarchitect,0.234042553191489
Occupation,http://data.europa.eu/esco/occupation/8c3f536e-ba66-4321-ba40-363dc39f129b,2161.1,architect,0.294736842105263
ISCO level 4,http://data.europa.eu/esco/isco/C2161,2161,Architecten van gebouwen,0.264389697648376
Occupation,http://data.europa.eu/esco/occupation/a424aa0f-b3f1-41fb-901f-85e05fed83ed,2162.1.1,landschapsontwerper,0.365853658536585
Occupation,http://data.europa.eu/esco/occupation/52207284-2681-40d3-a317-ec81ca1b3e41,2162.1,tuinarchitect,0.288461538461538
ISCO level 4,http://data.europa.eu/esco/isco/C2162,2162,Landschapsarchitecten,0.3271575984990615
Occupation,http://data.europa.eu/esco/occupation/1d8f8111-79dd-41dc-aa2a-12f3192dde3c,2163.1.1,voertuigontwerper,0.0208333333333333
Occupation,http://data.europa.eu/esco/occupation/d1b1dfdf-7d60-430a-b569-7dd71b2ebeaa,2163.1.2,"kostuumontwerper theater, film, televisie",0.0
Occupation,http://data.europa.eu/esco/occupation/d1a554d0-7ad6-4d42-897e-ed31d022fb0b,2163.1.3.1,kledingontwerper,0.0181818181818181
Occupation,http://data.europa.eu/esco/occupation/06f89f2c-c6e9-40c5-a4a5-0e34d5fbc184,2163.1.3.2,ontwerper schoenen,0.0588235294117647
Occupation,http://data.europa.eu/esco/occupation/a142a645-6e9e-4d86-accd-9816df857c90,2163.1.3.3,ontwerper lederwaren,0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/77bfd6e7-5598-4818-84cb-31e2651eb046,2163.1.3,modeontwerper,0.0476190476190476
Occupation,http://data.europa.eu/esco/occupation/bc4d1659-6860-488e-bc13-e87eb0e36f67,2163.1.4,meubelontwerper,0.0
Occupation,http://data.europa.eu/esco/occupation/34c57104-ff9b-4003-809e-56eece3cb4d5,2163.1.5,juwelenontwerper,0.0285714285714285
Occupation,http://data.europa.eu/esco/occupation/3cbbdb83-7c36-4ae5-8c45-6c284186f477,2163.1.6,modellenmaker,0.0
Occupation,http://data.europa.eu/esco/occupation/07c2287f-3caa-4128-b7c8-59801084d931,2163.1.7,poppenontwerper,0.0
Occupation,http://data.europa.eu/esco/occupation/0f7c84c5-1c0d-4fc1-8949-07dbe8bd34ef,2163.1.8,textielontwerper,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/ab7bccb2-6f81-4a3d-a0c0-fca5d47d2775,2163.1,industrieel ontwerper,0.0149253731343283
Occupation,http://data.europa.eu/esco/occupation/d515e82a-ca9f-4be4-9823-33694dff7304,2163.2,productontwikkelaar lederwaren,0.0476190476190476
Occupation,http://data.europa.eu/esco/occupation/6d765c21-267d-4d3d-a989-9b7596670477,2163.3,colorist textiel,0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/6833077e-e521-4605-bc1a-893f4b3d811c,2163.4,productontwikkelaar textiel,0.027027027027027
ISCO level 4,http://data.europa.eu/esco/isco/C2163,2163,Product- en kledingontwerpers,0.030020802773948783
Occupation,http://data.europa.eu/esco/occupation/44508e7b-f56b-4bfb-9cd6-879838aecd94,2164.1,planoloog,0.236842105263157
Occupation,http://data.europa.eu/esco/occupation/3b129d8d-268e-465a-b0c5-bf32cae59a41,2164.2,beheerder mobiliteitsdiensten,0.216216216216216
Occupation,http://data.europa.eu/esco/occupation/93e4e70b-aae4-4fdc-8037-e48e7077564e,2164.3,verkeerskundige,0.183673469387755
Occupation,http://data.europa.eu/esco/occupation/e14548c8-c2b9-4ef8-8670-d5967d7ad804,2164.4,stedenbouwkundige,0.182926829268292
ISCO level 4,http://data.europa.eu/esco/isco/C2164,2164,Stedenbouwkundigen en verkeersplanologen,0.204914655033855
Occupation,http://data.europa.eu/esco/occupation/2561879a-dd0a-454e-ae6e-9be6c488eb56,2165.1,landmeter kadaster,0.0
Occupation,http://data.europa.eu/esco/occupation/ad8ab454-b506-46a5-afd3-66bbffd54115,2165.2,cartograaf,0.0204081632653061
Occupation,http://data.europa.eu/esco/occupation/9af8907f-56a7-4170-83b1-3c6ba0997cfa,2165.3,specialist geografische informatiesystemen,0.0697674418604651
Occupation,http://data.europa.eu/esco/occupation/439c52ae-23ce-4d1e-bea1-bac135497977,2165.4.1,hydrograaf,0.0227272727272727
